topology,representation,target,mse_0,r2_0,aobt_0,mse_1,r2_1,aobt_1,mse_2,r2_2,aobt_2,mse_3,r2_3,aobt_3,mse_4,r2_4,aobt_4,mse_5,r2_5,aobt_5,mse_6,r2_6,aobt_6,mse_7,r2_7,aobt_7,mse_8,r2_8,aobt_8,mse_9,r2_9,aobt_9,mse_10,r2_10,aobt_10,mse_11,r2_11,aobt_11,mse_12,r2_12,aobt_12,mse_13,r2_13,aobt_13,mse_14,r2_14,aobt_14,mse_15,r2_15,aobt_15,mse_16,r2_16,aobt_16,mse_17,r2_17,aobt_17,mse_18,r2_18,aobt_18,mse_19,r2_19,aobt_19,mse_20,r2_20,aobt_20,mse_21,r2_21,aobt_21,mse_22,r2_22,aobt_22,mse_23,r2_23,aobt_23,mse_24,r2_24,aobt_24
euro28,graph_stat_mdg,avg_max_slot,36.81918663949277,0.993881931951227,59.032809881676336,38.321233985507234,0.9928349336942166,63.05842300042992,41.41402519323671,0.9930107421573533,69.11530287928983,41.296028570350245,0.9930999922210941,69.85969793929952,36.90286836956521,0.9937946264872795,60.35000864574878,44.52726839522946,0.9923215313506846,74.54045625712558,32.55345099637682,0.9944103052267685,53.095807121328505,35.23737268266907,0.9939491901690638,57.46714834864249,53.08216423913045,0.9911006836791306,89.97587715630438,56.813955374396166,0.9902943792591149,97.90604229450247,36.58633810990338,0.9937179367213179,60.94768876186957,38.37719422705313,0.9933683972098578,63.60166635860384,45.31080827294687,0.9925168468828365,73.90095477524153,38.49166633454109,0.9936567621324042,63.56190222128989,37.288322107487915,0.9932566200294451,61.70816549011592,40.95655296044684,0.9924341411917337,66.58079670938162,38.88277353864735,0.993395176177123,64.2622798275266,42.525027851751204,0.992585721825523,70.54080683168597,43.78548268719806,0.9929044632001254,73.10829236684054,23.815739168176314,0.996066764201189,36.96567341597582,39.37194959692029,0.9930648535848468,63.67587480220288,68.45094575634059,0.9883704649426123,121.818703362285,45.51446800724638,0.9924344372192714,77.60675833235265,32.52825999547102,0.9948232421850236,53.83596917980677,27.745690380434777,0.9947890805964829,41.447884228149746
us26,graph_raw_conn,avg_transceivers,711.1865561594202,0.9880333429567623,1269.829044323029,797.3814974698067,0.9853491144964022,1411.1274495715745,1103.9749658454102,0.9812057248486644,2013.586321409304,539.5670095893721,0.9907117459788389,917.954976809575,932.8541996618357,0.9841314500464219,1656.918067228338,800.7631202838164,0.9859149875793628,1431.0623966000048,670.5123398128019,0.988266491423528,1168.2660403118114,841.8933835144927,0.9857211616775805,1498.2230121836276,967.0966283454105,0.9835841690921081,1756.8469121562605,1121.002466775362,0.9806286089607076,2076.475437773821,744.1358335326087,0.9870344537523202,1295.6560308129951,890.7401115760869,0.9848322551705467,1584.7636126354585,843.9923409963768,0.9859017375847149,1529.2449911780964,803.787069027778,0.9861927085200934,1401.6393449898214,637.2826223188405,0.9885359493973682,1113.6817650225796,669.2933868176328,0.9874185918085446,1167.639924804053,872.3455027053141,0.9851726376864165,1538.784171235217,961.4788302838165,0.9826239824156267,1739.164258996473,934.3944024637681,0.9847572859575722,1656.4103437403428,777.5875667210145,0.9873028799487875,1402.201948402159,879.739814088164,0.9848055345215158,1596.9292621559027,1229.3229794685988,0.9786737691785508,2222.6562859661008,884.6499886654586,0.9850851185566886,1606.1982023686853,1307.7782373203502,0.9781405670088879,2413.7364941683813,715.4771838768116,0.9868449810104635,1220.6088041862993
us26,graph_raw_conn,max_transceivers,1111.2990338164252,0.9856373190905953,2007.929637101449,1181.946618357488,0.9832541752082651,2078.676796328502,1674.687198067633,0.978151174381692,3151.7449020289846,793.022463768116,0.989618613729538,1374.2369267632848,1159.1746376811593,0.9850002663224875,1998.431171400966,1438.7019323671498,0.980561150275398,2643.258013719806,942.2057971014492,0.9875013189035934,1674.405421062802,885.4108695652174,0.9884755602956502,1556.439792463768,1471.4625603864733,0.9808253569074259,2698.0643928502413,1577.6338164251206,0.9791471390488028,2826.712312463768,1414.0553140096617,0.9811771328156951,2539.249736425121,901.3485507246377,0.9882428040468788,1584.3098428985504,1214.5014492753626,0.9845217325287742,2172.826485797101,1254.3705314009662,0.9834895283566344,2258.3643542028985,1474.7756038647342,0.9796451404065087,2656.9616842512078,1213.3333333333333,0.982454903171037,2170.0909831884055,1675.8818840579706,0.978056051098417,3115.0743072463765,1643.8004830917876,0.9774865547839904,3052.779871690821,1379.944685990338,0.9828536606826294,2461.1916121739123,1389.3108695652174,0.9825830589857047,2522.447679227053,1332.3,0.9823114557630267,2456.9168067632845,1216.2282608695652,0.9838806791569868,2132.3577594202898,1305.3925120772947,0.9831288938578526,2383.962049855072,1210.1376811594205,0.9845363681167277,2151.1588063768118,1168.9408212560386,0.9836143202178139,2061.9648179710143
us26,graph_raw_conn,sum_slots,356813.9940217391,0.9842502676235242,625935.9775047826,365946.68913043477,0.9824963516468347,636626.6886769565,371447.1364130435,0.9835109039091199,678913.9323473913,282219.9885869565,0.9873608287419298,502170.15033217386,339333.8179347826,0.9850949597306815,597797.8466352174,420004.2945652174,0.9810304554992192,763984.9607021739,370749.98695652175,0.9831943635116188,654256.0707286956,461583.37445652176,0.9792970542119627,841756.1405434781,376501.39673913043,0.9834191763088126,683951.7241143478,318136.22717391304,0.9855994664806651,566378.7171060869,390736.3864130435,0.982326119758707,696179.9988591303,277221.1262228261,0.9875949825089326,466997.70666391304,321811.9668478261,0.9861124463918688,553292.9660834782,316202.4516304348,0.9859354876865559,552256.4502243478,411925.12336956523,0.9805633000660717,732104.9660965217,253877.93206521738,0.9876330912044721,436246.67796391295,384936.1179347826,0.9827863672104851,682425.6494582607,453803.475,0.9789501356077903,807409.310398261,568167.360326087,0.975825305735566,1040739.6811308692,516606.01902173914,0.9778933339222554,975469.5807147825,365746.0527173913,0.983505272064249,641022.340825652,641666.8717391305,0.9710622206437259,1201763.3609413044,397987.8510869565,0.9824916730785903,708961.5281095651,425409.9679347826,0.9815148530781211,762882.1047200001,316897.33152173914,0.98485551391278,559449.7087269564
us26,graph_raw_conn,avg_max_slot,100.03527960144928,0.9851309856143419,176.24949343018358,113.46581042874395,0.9815682421341195,205.9164406754879,123.22472415458934,0.9815700219339407,219.00131463307727,111.7445835205314,0.9832405720248379,203.74383505025122,99.83562551328502,0.985231271920942,174.18906022390334,190.59131832125607,0.9708180574132458,352.45898454043953,104.86714371980678,0.9839709472774645,185.38585517734788,126.71370777173914,0.9807435710540274,229.81771911031396,198.88736603864734,0.9707209296742494,367.5362509787827,114.11698393719807,0.9826820422080927,205.9295527595942,130.61348281400964,0.9800436447472769,237.25525595482125,133.29187610507248,0.9799234942983807,242.96481909484058,119.54934271739128,0.982496405603412,216.10861376336706,138.59407887077296,0.9792730175905722,247.1121240273478,218.01250858242753,0.9655798813732346,399.05477062318835,127.51672876811595,0.9791751172091008,229.1825136612367,144.2807940942029,0.9782026921867197,264.4779439609855,129.50105332729467,0.9798468330033004,231.79139175964735,135.25798226600241,0.9806495693794829,240.71134259962798,114.2575714975846,0.9833896459900139,208.14392508806287,139.97370481280194,0.9787518138982173,257.65550816299515,165.06738646739137,0.9750928459574042,299.29017769610635,155.7238979347826,0.9768830729142192,286.7170717972318,124.44799427083332,0.9817328851915758,222.3761326492705,100.14864633152175,0.9837967114331794,175.97123198981643
us26,graph_raw_mean,avg_transceivers,1198.6601686956524,0.9798309528970411,2156.674393169783,1541.6826110869563,0.9716735145101884,2840.7294637528685,1236.5665239130435,0.9789484615028792,2195.1204501645216,1160.017232173913,0.9800311462156382,2125.7432422373045,952.5910217391305,0.9837957118923009,1661.1734357100866,953.4894958695654,0.9832286089954917,1693.483836728,969.3252026086957,0.9830374701509967,1751.9499948370867,1076.5143082608695,0.9817418997934628,1897.1618108934779,975.8698613043478,0.9834352492173528,1728.4590143157825,963.9682691304348,0.9833422255131063,1655.6289843045213,1203.6876063043476,0.979027394429845,2174.6324260049996,1389.3657647826087,0.9763415331575076,2548.8727355901306,1024.6103495652171,0.9828846484974803,1801.3869884383037,1108.722337173913,0.9809545922427443,1967.9931690093042,1707.9258745652173,0.969276192436699,3103.3944213240866,1014.2967371739131,0.9809332027941828,1841.0381148369563,1387.979328695652,0.9764083470064189,2538.00144112413,1303.766439565217,0.9764380994502876,2356.8024926659996,1498.5335965217391,0.9755545206237067,2747.1898418979126,1381.5600102173914,0.97744069728165,2510.559393009913,1092.1417863043478,0.9811370243748585,1969.1121797346955,2125.6790878260867,0.9631238302411764,3944.8550809996077,1139.0669747826087,0.9807957394421007,2055.3507464687827,1176.182244347826,0.9803401859566507,2122.724667628478,1213.2899456521736,0.9776920178105691,2120.7190807499123
us26,graph_raw_mean,max_transceivers,1630.817391304348,0.9789229459397862,2887.2000939130435,1578.1565217391305,0.9776406715865876,2839.5950313043477,1547.4260869565217,0.9798114879183735,2754.334805217391,1300.2347826086957,0.9829787425485867,2371.7289217391303,1671.3217391304347,0.9783730767034872,2994.5966591304345,1301.0347826086957,0.9824212235650513,2347.241789565217,1634.9565217391305,0.9783117443826264,2953.271363478261,1239.304347826087,0.983869310031315,2186.906918260869,1516.5739130434783,0.9802375104273944,2752.7637095652176,1164.017391304348,0.9846142415604103,2033.3077217391306,1548.713043478261,0.9793846678873321,2806.9863252173914,1638.3478260869565,0.9786293810366827,2922.931405217391,1846.9130434782608,0.9764619349774273,3402.976036521739,1622.4173913043478,0.9786451645169659,2938.057923478261,1357.8695652173913,0.9812586780837405,2339.006836521739,1234.904347826087,0.9821429810243548,2224.5092504347826,1440.982608695652,0.981131815413673,2551.0988417391295,1768.6869565217391,0.9757761131539346,3173.6904886956518,2327.513043478261,0.9710797622439167,4174.657897391304,1427.3565217391304,0.9821061039036713,2563.5528886956517,1603.4695652173914,0.9787112194423268,2908.2272017391297,2795.426086956522,0.9629507293669001,5198.341368695652,1530.304347826087,0.98022209653947,2742.434620869565,1532.9217391304348,0.9804117020328897,2778.321031304348,1722.9304347826087,0.9758487462513323,3105.0673356521734
us26,graph_raw_mean,sum_slots,593416.8391304348,0.9738066427870283,1082044.431019565,520085.2891304348,0.975123726255797,929366.4235813044,895840.7673913044,0.9602322832845394,1649822.4473986956,427006.99565217394,0.9808765687594839,773585.4160252173,814556.3086956522,0.964221088671246,1505757.9290086953,603555.6130434782,0.9727403381144559,1091887.593123913,372681.07826086954,0.9831068295409418,652400.7335608695,402734.77826086956,0.9819365325037777,720445.4328795652,768634.3173913043,0.9661499526693873,1426458.8463065217,431528.16521739133,0.9804667457618618,758718.9023282608,429493.0695652174,0.9805730683398991,769812.6357665216,684806.6934782609,0.9693564515578454,1263659.2327917388,498756.6195652174,0.9784765328664812,915575.1093665216,526638.2086956522,0.9765754201691419,968019.3344543477,364763.2695652174,0.982788633624813,635543.6195034782,434005.2978260869,0.9788587220191617,770517.6746908694,513409.38260869565,0.9770412799133206,925978.8361108697,351090.5478260869,0.9837145177852027,618162.2215121739,454731.5739130435,0.9806518333516668,808325.0930191303,406964.77826086956,0.9825851149093217,727609.1379652173,764439.75,0.9655246431073132,1427964.1856608696,588717.5869565217,0.9734501181456786,1076605.0076543477,494424.1760869565,0.9782492352740494,892979.1907395652,586203.3,0.9745279731474195,1082490.849637826,402083.4913043478,0.9807844773866713,696535.2381286954
us26,graph_raw_mean,avg_max_slot,141.4351108695652,0.9789774097045034,256.34689274917383,142.51929086956522,0.9768486996162206,261.6172573877391,152.09184891304346,0.9772525403588871,276.01983540230435,151.13094130434783,0.9773334147767146,273.8180677318695,160.85130760869566,0.9762051951793738,290.64363311456515,284.71477652173917,0.9564065649199546,532.8018723471305,169.18973695652176,0.974139171549918,305.30807529726087,163.34360543478257,0.975176998707196,296.2665590089565,213.24835782608696,0.968606785890927,394.1385179527391,143.77379913043478,0.9781814371619455,259.3303232079999,169.4595506521739,0.9741083774743439,311.0169503465652,124.70664282608695,0.9812166075016145,219.06859019530435,169.84893,0.9751318851962038,313.68116416421736,205.0036947826087,0.9693413455304338,377.0754634203913,182.1718982608696,0.9712384468699812,331.50827576895654,181.26834304347827,0.9703968880471721,333.6791517477826,149.09010456521742,0.977476122712491,268.6889958345652,161.22576673913048,0.9749097809030732,289.7129230297826,157.0397397826087,0.9775334029207144,280.684764255913,197.8936847826087,0.9712309292286225,364.61748802195655,236.88587934782612,0.9640404227636996,439.026833765,183.5749445652174,0.9723002252564887,336.7642593534782,154.33281608695654,0.9770895764635974,278.5558058012174,182.14487478260872,0.9732638411818921,335.48671523100006,118.8590293478261,0.9807695138991724,210.7924222302174
us26,graph_stat_dg,avg_transceivers,167.27482165458943,0.9971853792716232,263.36098863480197,202.2277250301934,0.9962843190436801,313.4750500437104,175.65702125150975,0.9970095821990522,283.3998575546137,165.96988801630442,0.9971429489713757,260.5866109207296,160.1161927264494,0.9972763034099247,252.42388970545906,173.4451758831521,0.9969491883495485,279.8667233901207,181.94665191425122,0.9968160577010525,272.02954095932364,218.38637066425125,0.9962960824498733,343.57904800584066,203.04875514643723,0.9965533805693806,329.1278265130773,157.25285379378028,0.9972826049779832,238.26075162112085,241.55251209692034,0.9957912787884867,396.47932885607736,146.1234138541667,0.997511774056041,230.31250492841065,184.9333191847826,0.9969108268682643,294.8798139573477,232.67306812047107,0.9960031891593513,380.5195710223623,171.11504648399753,0.9969218185416284,246.0645741702512,186.25360430253622,0.9964987960900045,273.12989625038165,176.28154430857498,0.9970037212107412,281.9259493662127,127.34106679347828,0.9976986694390731,185.12308063709668,201.34599457125614,0.9967154561170898,317.6708793546474,175.41235310688407,0.9971357158972388,279.88467814430936,233.06374265398557,0.9959746291626999,367.8401842980483,172.90627856582134,0.997000430912984,249.4905976495798,224.5172817421498,0.9962147191747435,368.8561907403045,193.40509577294685,0.9967672456915547,316.6300967468358,143.0671525075484,0.9973695162467406,216.18160884771495
us26,graph_stat_dg,max_transceivers,321.11739130434785,0.995849805960934,525.3281571014492,418.75652173913045,0.9940670557920926,677.1470386473429,338.06292270531407,0.995589458225556,537.2803530434782,343.180615942029,0.9955074531965956,547.7415880193236,336.44015700483095,0.9956464603438977,516.9866674396135,249.57361111111106,0.996627915892465,396.3037553623187,479.9461956521739,0.9936333501010669,726.9991327536229,378.96473429951686,0.9950674241974753,597.7362332367147,388.9867753623189,0.9949311095055352,639.0097756521739,397.0115942028985,0.9947523769560888,649.4352266666667,409.4450483091788,0.9945497678292786,641.999079806763,356.2269927536232,0.995353372949645,583.0685571014492,375.80948067632846,0.9952104794410896,621.3637070531399,457.8923913043478,0.9939730572800528,782.9711080193238,430.0666666666667,0.9940642179102362,680.6020146859901,349.2086352657005,0.9949503577039175,574.0408005797102,395.52759661835745,0.9948209730936748,636.4263480193234,376.0382246376812,0.9948497910442375,598.6255269565216,426.938768115942,0.9946951228841447,670.9334123671496,322.6920289855072,0.9959546073109018,512.328831111111,396.85416666666663,0.9947310872305708,628.8411719806761,396.5260265700483,0.9947446294001441,595.722343768116,393.66787439613535,0.9949121720614731,661.8836525603863,386.1106884057971,0.9950661204550018,607.9489194202897,393.55567632850244,0.9944833158603774,654.7969501449275
us26,graph_stat_dg,sum_slots,210123.02513586957,0.9907251916475456,361840.2709834783,179660.51644021738,0.9914066321786101,301879.25997130433,205979.50774456523,0.9908562603853929,341554.3174395652,193191.60597826086,0.9913479487905638,319252.85402217385,194893.63423913042,0.9914394106539467,329015.1624504348,187395.99823369566,0.9915362371914739,311710.2432147827,189011.69008152175,0.9914323348150592,308628.89421217376,258696.17567934783,0.988396954489602,457024.1911621739,157776.19524456523,0.9930516611660033,266073.5077773913,187828.21426630433,0.9914978984963567,321021.8559634783,199514.184375,0.9909755274305181,332448.92694478255,220054.35883152173,0.9901530658666451,374131.60720782605,214338.5016304348,0.9907503830238646,361110.33571913035,187812.9929347826,0.991646180672744,308629.2954565217,192844.81358695653,0.990900611390626,319638.8976826087,216496.54266304348,0.9894540144711231,354826.58753913036,228167.7058423913,0.9897967612811474,403403.88988260867,240726.47663043477,0.9888338014849157,411660.0566656521,227434.15720108696,0.990323007621434,380312.9477378261,147306.55869565217,0.9936964402576784,244712.14623347824,207731.9866847826,0.9906315254027741,347512.1574586957,222898.7741847826,0.989947750413449,356428.79416608694,196147.11698369565,0.9913710736660346,332156.38161956513,198531.27948369566,0.991373310109162,334618.66956043476,190061.26195652175,0.99091699471372,323445.09441260865
us26,graph_stat_dg,avg_max_slot,76.4894075241546,0.9886307900037034,132.67012558179226,59.226923310688406,0.9903789845991605,100.56410103259421,81.64659379227055,0.9877886118789583,140.2150728408261,85.25942081823672,0.9872128108818381,149.83878666231885,84.61192958333334,0.9874833199688384,149.4567528293575,87.4393320003019,0.9866119318092131,151.94274827567625,75.41246447463769,0.9884731258416835,129.4369834162271,102.04396240489127,0.9844925829575201,182.84132775592266,77.71484260869569,0.9885592615186403,134.32135891846383,89.27711038798307,0.9864516465810786,157.5055717728647,90.52117413647343,0.9861693244063214,158.46632395957488,87.33663016304348,0.9868453021694558,151.47920915742995,95.81122890096619,0.9859719773341991,171.80711374211114,74.99480728864734,0.9887843978318902,128.4796083660966,87.1947732669082,0.9862335677021662,149.50027767717384,78.54904924214975,0.9871720772669841,131.91178190093717,76.12562301328502,0.9884992756817315,130.78827314939616,89.81345337560388,0.9860230826088011,156.39217466349763,89.30818491545895,0.9872232913200475,156.18788719785024,80.7682677128623,0.9882582002934279,142.1703436226038,87.50239160024158,0.986717025861682,152.7312673647875,74.28129585748793,0.9887916340229232,125.15873069395165,75.50504565217392,0.9887914144322225,131.12892938369083,84.0070478638285,0.9876690146993795,144.40324055253623,84.33581256189613,0.9863551075574789,144.1150255132367
us26,graph_stat_mdg,avg_transceivers,116.94544160175121,0.9980322378420994,168.1301715102802,132.87296215881645,0.9975586258757071,182.43103002585994,96.90303644927539,0.9983503046840986,130.27845282148314,131.3029422342996,0.9977397152540401,205.2192769223528,125.21378441123191,0.9978700195662661,186.4635515851304,123.49784539251208,0.9978277362653029,182.96770895518844,111.34172626660634,0.998051595738815,149.6740929243962,135.0147750377416,0.9977100970483295,205.63038564217888,133.75930421648553,0.9977295235491289,201.92446335254095,129.60001429649762,0.9977604575992977,207.00555816581644,99.94859811141309,0.998258532766723,133.84043835097586,181.6258224879227,0.996907230185175,294.73590314414,139.41298082125616,0.9976712101612263,227.59519798034793,133.32827230978273,0.9977097139413797,188.70039616398086,128.10997607638896,0.9976954349655766,180.3191403180968,160.79396127717388,0.9969773876428568,231.27538264634774,114.76931603260876,0.9980492520153766,179.33928338755567,107.83170968599038,0.9980512460340871,159.3075131925508,127.44945812650973,0.997920925425107,186.25205327477778,116.83442289402176,0.9980922268345223,181.34396920567164,110.18738592995173,0.9980968936441595,156.08279320082127,133.1660107971014,0.9976898430019927,185.72584567036708,164.2949010084541,0.9972300469093112,251.14801287222707,112.25202843599028,0.9981237142325133,165.62496403199987,114.04166456823675,0.9979031892325838,174.43826519194192
us26,graph_stat_mdg,max_transceivers,231.35555555555553,0.9970099082965536,359.9140823188406,241.53985507246375,0.9965778622905276,360.7047972946859,223.79492753623188,0.9970802569269992,303.9222069565216,252.43991545893715,0.9966953316050977,381.1850052173911,247.1176328502415,0.9968022948749242,374.1665482125603,213.61727053140095,0.9971137357036789,306.31392425120765,260.3426328502415,0.9965464662244657,364.418335458937,211.1945652173913,0.9972511078004618,322.36340483091783,230.74951690821257,0.996993100776321,347.7042289855071,193.17065217391306,0.9974467073995901,281.03554995169077,216.00658212560384,0.9971246788113565,315.9801924637681,253.26865942028982,0.9966963620730352,388.1215489855071,208.13641304347826,0.9973473962723464,307.072663574879,242.24160628019325,0.9968115297105509,348.04158492753623,223.92198067632847,0.9969094278040544,316.2267625120771,249.3538043478261,0.9963942829874014,383.0364738164249,234.85567632850243,0.9969248065692313,368.3655613526569,238.05464975845413,0.9967396102076373,344.83270647342977,231.36533816425123,0.9971251973831143,320.840018937198,241.4782608695652,0.9969727346716031,366.12212212560377,198.7457125603865,0.9973613132713854,297.38838144927524,266.65628019323674,0.9964658623109398,379.3199603864733,179.86588164251208,0.9976753839535107,260.8020328502415,204.67415458937202,0.9973845903388797,290.4945414492753,248.98128019323673,0.9965098938673205,397.2471808695651
us26,graph_stat_mdg,sum_slots,186018.50964673914,0.9917891624401128,314588.4524021739,170509.7695652174,0.9918443228593194,276482.3898404348,188143.29796195653,0.9916480365176377,305827.7862147826,179419.33600543477,0.9919647374158856,305495.70191565214,196503.89809782608,0.9913686807520343,333955.3166156522,204130.35135869565,0.9907804281190331,340064.3233847826,188628.06739130436,0.9914497239552004,299071.89664434775,203420.44035326087,0.9908761827616283,356795.9115221739,151088.28573369567,0.9933461914105729,247080.35835913045,177947.6535326087,0.9919451450966554,299577.36831695645,167767.4883152174,0.9924115014624431,275695.9372921739,179539.2875,0.9919660235418671,290390.2307752174,203660.67934782608,0.9912111764207675,344299.452047826,221124.85923913043,0.9901644870571332,368072.07022347825,186469.6023097826,0.9912014259357458,306393.01954347827,200715.91114130436,0.9902227210269771,335619.5403456522,226573.46847826088,0.9898680526338859,394033.50833999994,149020.89239130434,0.9930876034467496,238914.41986304344,152080.79442934782,0.9935291835372034,237879.24309217383,145081.953125,0.9937916358432781,232203.61136391305,168246.95380434784,0.9924122551469723,282744.20223304356,180994.57554347825,0.9918375385695632,296682.21162782604,174991.84470108696,0.9923017388162992,298016.1262356522,148806.88491847826,0.993533961735643,237395.20946608696,163367.92282608696,0.9921926662415964,267725.9465621739
us26,graph_stat_mdg,avg_max_slot,62.20864352053142,0.9907534499918,107.08723344130436,78.78686865036232,0.9872016030160348,137.0232532756473,65.1661472554348,0.9902534927725986,108.07602681499033,78.47980178743961,0.9882296166478627,136.23296053978743,75.52805648248793,0.9888271013198473,130.08130744502898,83.16427190217392,0.987266497607054,140.69295468701446,75.46835908665459,0.9884645822917102,127.56739307948794,84.58446036835748,0.9871458685910225,150.91759011325118,87.65852693840583,0.987095408692865,153.7703693005701,74.56442990791064,0.988684386798783,130.1433028857633,86.33767375754833,0.986808518905718,153.38816453010145,85.20717552687195,0.9871660419579087,144.89806092342022,77.82283090881644,0.9886057151293395,135.21302544271015,78.8205639205918,0.9882122493601867,133.53816864258934,81.95460056914249,0.9870608934691812,143.31870261773426,66.85640689613528,0.9890816142251855,111.96581029032367,81.47933507246378,0.9876904604098845,140.30544496499516,74.18879392814007,0.9884546178204529,123.8864383635845,77.50819580314011,0.9889114347243438,133.506486670343,77.55431421497583,0.9887254332712675,133.91918093010622,63.338339251207735,0.990385159687047,107.72173785035268,83.3957080253623,0.9874163528560539,143.53214212730433,75.37981826237922,0.9888100042085987,131.20715380678743,69.50802681763285,0.9897972553641846,117.12721360397583,62.53094552536233,0.9898829690483327,104.35524010442509
